date,station_id,station_name,day_of_week,week_of_year,month,quarter,season,is_weekend,is_holiday,holiday_name,temperature,weather_condition,precipitation_mm,price_AI92,price_AI95,price_DT,price_DT_bio,price_AI100_bio,competitor_price_AI92,competitor_price_AI95,competitor_price_DT,competitor_price_AI92_brend,competitor_price_AI95_brend,competitor_price_DT_brend,competitor_price_AI100,sales_AI92,sales_AI95,sales_DT,sales_DT_bio,sales_AI100_bio,total_fuel_sales,promotion_fuel_active,promotion_shop_active,promotion_cafe_active,corporate_customer_ratio,customer_loyalty_score,shop_напитки_безалкогольные,shop_кондитерка_снеки,shop_мороженое,shop_автотовары,shop_кафе_вся_еда,shop_кофе_все_горячие_напитки,shop_табак,traffic_Passengers_cars_1_poputn,traffic_Passengers_cars_2_poputn,traffic_Truck_short_1_poputn,traffic_Truck_short_2_poputn,traffic_Truck_1_poputn,traffic_Truck_2_poputn,traffic_Truck_long_1_poputn,traffic_Truck_long_2_poputn,traffic_Transporter_1_poputn,traffic_Transporter_2_poputn,traffic_scorost_1_poputn,traffic_scorost_2_poputn,traffic_plotnost_1_poputn,traffic_plotnost_2_poputn,traffic_intensiv_priv_1_poputn,traffic_intensiv_priv_2_poputn,traffic_intensiv_fiz_1_poputn,traffic_intensiv_fiz_2_poputn,traffic_uroven_jbslugi_1_poputn,traffic_uroven_jbslugi_2_poputn,traffic_Passengers_cars_1_wstrechn,traffic_Passengers_cars_2_wstrechn,traffic_Truck_short_1_wstrechn,traffic_Truck_short_2_wstrechn,traffic_Truck_1_wstrechn,traffic_Truck_2_wstrechn,traffic_Truck_long_1_wstrechn,traffic_Truck_long_2_wstrechn,traffic_Transporter_1_wstrechn,traffic_Transporter_2_wstrechn,traffic_scorost_1_wstrechn,traffic_scorost_2_wstrechn,traffic_plotnost_1_wstrechn,traffic_plotnost_2_wstrechn,traffic_intensiv_priv_1_wstrechn,traffic_intensiv_priv_2_wstrechn,traffic_intensiv_fiz_1_wstrechn,traffic_intensiv_fiz_2_wstrechn,traffic_uroven_jbslugi_1_wstrechn,traffic_uroven_jbslugi_2_wstrechn,traffic_Undefined_1_poputn,traffic_Undefined_2_poputn,traffic_Undefined_1_wstrechn,traffic_Undefined_2_wstrechn
2025-10-02,Запад-МФ-69172,АЗС 172,3,40,10,4,autumn,0,0,,9.5,0,0.5,65.15,70.18,76.81,86.12,100.9,65.4,70.45,77.1,0,0,0,0,7557,5151,9753,1278,1372,25111,0,0,0,0.5711,0.6597,7220.7,5776.56,722.07,5198.9,8664.84,11553.12,14441.4,885,7971,132,1195,221,1992,66,597,22,199,63.7,63.7,1.91,17.18,12.18,109.6,11.07,99.64,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-03,Запад-МФ-69172,АЗС 172,4,40,10,4,autumn,0,0,,3.1,0,0.0,65.17,70.19,76.83,86.14,100.92,65.26,70.29,76.94,0,0,0,0,7405,6882,9200,937,1528,25952,0,0,0,0.7399,0.8786,10174.98,8139.98,1017.5,7325.98,12209.97,16279.97,20349.96,1389,12507,208,1875,347,3126,104,937,34,312,54.5,54.5,3.5,31.5,19.11,171.97,17.37,156.34,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-04,Запад-МФ-69172,АЗС 172,5,40,10,4,autumn,1,0,,10.4,0,0.0,65.18,70.2,76.84,86.16,100.94,65.74,70.8,77.5,0,0,0,0,6321,5336,6667,911,1495,20730,1,0,0,0.5981,0.7513,11105.06,8884.05,1110.51,7995.65,13326.08,17768.1,22210.13,1034,9311,108,977,181,1629,54,488,18,162,66.9,66.9,1.95,17.54,13.06,117.55,12.16,109.4,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-05,Запад-МФ-69172,АЗС 172,6,40,10,4,autumn,1,0,,3.9,0,0.9,65.19,70.22,76.86,86.18,100.96,65.54,70.6,77.28,0,0,0,0,5918,6917,6303,563,436,20137,0,0,0,0.7307,0.7991,8278.8,6623.04,827.88,5960.74,9934.56,13246.08,16557.61,1222,10998,127,1154,213,1924,63,577,21,192,62.9,62.9,2.45,22.04,15.43,138.84,14.36,129.22,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06,Запад-МФ-69172,АЗС 172,0,41,10,4,autumn,0,0,,3.5,0,0.0,66.07,70.11,77.37,86.14,99.52,66.12,70.16,77.43,0,0,0,0,7574,5791,8409,683,1824,24281,0,0,0,0.7228,0.7803,11527.18,9221.74,1152.72,8299.57,13832.62,18443.49,23054.36,1325,11932,198,1789,331,2982,99,894,33,298,57.1,57.1,3.19,28.68,18.23,164.06,16.57,149.15,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-07,Запад-МФ-69172,АЗС 172,1,41,10,4,autumn,0,0,,3.4,0,0.0,65.44,68.75,76.87,86.33,98.2,65.45,68.76,76.88,0,0,0,0,8202,6734,9638,754,902,26230,0,1,0,0.5496,0.877,11092.71,8874.17,1109.27,7986.75,13311.26,17748.34,22185.43,1428,12852,214,1927,357,3213,107,963,35,321,57.5,57.5,3.41,30.68,19.64,176.72,17.85,160.65,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-08,Запад-МФ-69172,АЗС 172,2,41,10,4,autumn,0,0,,2.7,0,0.0,65.45,68.77,76.88,86.34,98.22,65.7,69.03,77.17,0,0,0,0,7105,6760,8240,798,1185,24088,0,0,0,0.6344,0.6197,11282.74,9026.19,1128.27,8123.57,13539.29,18052.38,22565.48,1249,11241,187,1685,312,2809,93,842,31,280,58.3,58.3,2.94,26.47,17.17,154.57,15.61,140.52,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-09,Запад-МФ-69172,АЗС 172,3,41,10,4,autumn,0,0,,7.0,0,0.0,66.62,69.5,76.97,85.92,95.73,66.51,69.38,76.84,0,0,0,0,6952,6288,6664,478,1652,22034,0,0,0,0.6407,0.6398,9474.23,7579.38,947.42,6821.44,11369.07,15158.76,18948.45,1160,10447,174,1566,290,2611,87,783,29,261,62.5,62.5,2.55,22.95,15.96,143.65,14.51,130.59,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-10,Запад-МФ-69172,АЗС 172,4,41,10,4,autumn,0,0,,7.6,0,0.0,66.63,69.51,76.99,85.94,95.75,66.11,68.97,76.39,0,0,0,0,6341,6267,8697,1074,959,23338,0,0,0,0.6867,0.8098,11140.53,8912.42,1114.05,8021.18,13368.63,17824.84,22281.05,1284,11563,192,1734,321,2890,96,867,32,289,64.3,64.3,2.74,24.69,17.67,158.99,16.06,144.54,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-11,Запад-МФ-69172,АЗС 172,5,41,10,4,autumn,1,0,,5.2,0,0.0,66.65,69.53,77.0,85.96,95.77,66.07,68.92,76.33,0,0,0,0,5966,6273,6611,650,610,20110,0,0,0,0.5723,0.8314,7074.3,5659.44,707.43,5093.5,8489.16,11318.88,14148.6,992,8936,103,937,173,1563,51,468,17,156,70.8,70.8,1.77,15.91,12.53,112.81,11.67,104.99,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-12,Запад-МФ-69172,АЗС 172,6,41,10,4,autumn,1,0,,9.0,0,0.0,66.66,69.54,77.02,85.97,95.79,66.23,69.09,76.53,0,0,0,0,6007,5614,8355,925,850,21751,0,0,0,0.7561,0.6551,10556.05,8444.84,1055.61,7600.36,12667.26,16889.69,21112.11,1385,12465,145,1308,242,2180,72,654,24,218,54.7,54.7,3.19,28.72,17.48,157.36,16.27,146.46,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-13,Запад-МФ-69172,АЗС 172,0,42,10,4,autumn,0,0,,0.5,0,0.0,66.68,69.55,77.03,85.99,95.81,65.83,68.67,76.05,0,0,0,0,5683,6544,7224,1093,1642,22186,0,0,0,0.6747,0.8916,10610.14,8488.11,1061.01,7639.3,12732.17,16976.23,21220.28,1179,10618,176,1592,294,2654,88,796,29,265,61.0,61.0,2.66,23.89,16.22,146.0,14.75,132.72,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-14,Запад-МФ-69172,АЗС 172,1,42,10,4,autumn,0,0,,6.8,0,1.2,65.34,69.95,78.86,85.53,96.19,65.9,70.55,79.53,0,0,0,0,5833,6722,8671,777,1255,23258,0,0,0,0.6966,0.6152,12642.58,10114.06,1264.26,9102.65,15171.09,20228.12,25285.15,1353,12182,202,1827,338,3045,101,913,33,304,55.8,55.8,3.33,29.97,18.61,167.51,16.92,152.28,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-15,Запад-МФ-69172,АЗС 172,2,42,10,4,autumn,0,0,,0.1,0,0.0,65.36,69.97,78.88,85.55,96.21,65.12,69.71,78.59,0,0,0,0,5978,5666,8412,925,1272,22253,0,0,0,0.5209,0.6421,13781.31,11025.05,1378.13,9922.54,16537.57,22050.1,27562.62,1161,10453,174,1567,290,2612,87,783,29,261,53.9,53.9,2.96,26.61,15.97,143.72,14.52,130.66,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-16,Запад-МФ-69172,АЗС 172,3,42,10,4,autumn,0,0,,1.3,0,0.0,65.37,69.98,78.89,85.57,96.23,65.71,70.35,79.3,0,0,0,0,7320,6904,7122,706,0,22052,0,0,0,0.5641,0.8901,9880.82,7904.66,988.08,7114.19,11856.98,15809.31,19761.64,1213,10924,181,1638,303,2730,90,819,30,273,59.8,59.8,2.79,25.07,16.69,150.2,15.17,136.55,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-17,Запад-МФ-69172,АЗС 172,4,42,10,4,autumn,0,0,,-0.7,0,0.0,65.55,69.48,80.47,84.25,98.97,65.29,69.21,80.16,0,0,0,0,6464,5840,8863,511,1539,23217,0,0,0,0.67,0.7963,12173.2,9738.56,1217.32,8764.71,14607.84,19477.12,24346.41,1222,10998,183,1649,305,2749,91,824,30,274,58.0,58.0,2.89,26.03,16.8,151.23,15.28,137.47,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-18,Запад-МФ-69172,АЗС 172,5,42,10,4,autumn,1,0,,5.2,0,0.0,65.57,69.5,80.48,84.27,98.99,67.42,71.46,82.75,0,0,0,0,5035,6614,7050,668,1400,20767,0,0,0,0.7369,0.6591,8844.03,7075.22,884.4,6367.7,10612.83,14150.45,17688.06,821,7395,85,775,143,1293,42,387,14,129,70.2,70.2,1.48,13.28,10.37,93.35,9.65,86.89,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-19,Запад-МФ-69172,АЗС 172,6,42,10,4,autumn,1,0,,7.1,0,0.0,65.58,69.51,80.5,84.29,99.01,65.54,69.46,80.45,0,0,0,0,4621,4832,7523,818,1523,19317,0,0,0,0.4224,0.7293,13980.58,11184.47,1398.06,10066.02,16776.7,22368.93,27961.17,1208,10878,126,1141,211,1903,63,570,21,190,62.1,62.1,2.45,22.08,15.26,137.33,14.2,127.82,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-20,Запад-МФ-69172,АЗС 172,0,43,10,4,autumn,0,0,,6.8,0,0.0,66.81,68.87,79.1,84.55,99.35,67.25,69.33,79.63,0,0,0,0,5852,5719,9153,611,362,21697,0,0,0,0.8191,0.6258,12128.77,9703.02,1212.88,8732.72,14554.53,19406.03,24257.54,1280,11526,192,1728,320,2880,96,864,32,288,63.5,63.5,2.77,24.92,17.61,158.48,16.01,144.07,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-21,Запад-МФ-69172,АЗС 172,1,43,10,4,autumn,0,0,,2.3,0,0.0,66.83,68.88,79.11,84.57,99.37,67.25,69.31,79.61,0,0,0,0,6421,6245,9452,588,501,23207,0,0,0,0.7165,0.6839,10543.76,8435.01,1054.38,7591.51,12652.51,16870.02,21087.52,1091,9826,163,1473,272,2456,81,736,27,245,55.2,55.2,2.71,24.43,15.01,135.11,13.65,122.82,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-22,Запад-МФ-69172,АЗС 172,2,43,10,4,autumn,0,0,,6.0,0,0.3,66.84,68.9,79.13,84.59,99.39,66.24,68.28,78.42,0,0,0,0,5904,6726,7623,835,0,21088,0,0,0,0.4014,0.7438,12765.65,10212.52,1276.56,9191.26,15318.77,20425.03,25531.29,1352,12172,202,1825,338,3042,101,912,33,304,53.8,53.8,3.45,31.05,18.6,167.37,16.91,152.15,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-23,Запад-МФ-69172,АЗС 172,3,43,10,4,autumn,0,0,,4.3,0,0.0,66.85,68.91,79.15,84.6,99.41,67.59,69.67,80.02,0,0,0,0,8155,7146,7915,198,1540,24954,0,0,1,0.5586,0.7318,6533.31,5226.65,653.33,4703.98,9407.96,10453.29,13066.62,1154,10388,172,1557,288,2596,86,778,28,259,65.1,65.1,2.43,21.91,15.87,142.84,14.43,129.85,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-24,Запад-МФ-69172,АЗС 172,4,43,10,4,autumn,0,0,,4.7,0,0.0,66.87,68.92,79.16,84.62,99.43,66.94,68.99,79.24,0,0,0,0,7112,5411,7400,981,1471,22375,0,0,0,0.769,0.6375,11540.06,9232.05,1154.01,8308.84,13848.07,18464.1,23080.12,1256,11306,188,1695,314,2826,94,847,31,282,58.6,58.6,2.94,26.49,17.27,155.46,15.7,141.33,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-25,Запад-МФ-69172,АЗС 172,5,43,10,4,autumn,1,0,,1.8,0,0.0,66.88,68.94,79.18,84.64,99.45,67.55,69.63,79.97,0,0,0,0,5382,5131,7815,956,738,20022,0,0,0,0.6979,0.7756,11762.52,9410.01,1176.25,8469.01,14115.02,18820.03,23525.03,905,8149,94,855,158,1425,47,427,15,142,70.3,70.3,1.62,14.62,11.43,102.88,10.64,95.75,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-26,Запад-МФ-69172,АЗС 172,6,43,10,4,autumn,1,0,,7.1,0,0.0,66.7,68.67,80.18,84.66,100.43,67.15,69.13,80.72,0,0,0,0,5266,5293,7328,590,1535,20012,0,0,0,0.4243,0.6566,8507.36,6805.89,850.74,6125.3,10208.83,13611.77,17014.72,961,8651,100,907,168,1513,50,453,16,151,62.3,62.3,1.95,17.5,12.14,109.22,11.3,101.66,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-27,Запад-МФ-69172,АЗС 172,0,44,10,4,autumn,0,0,,14.7,0,0.0,66.71,68.69,80.19,84.67,100.46,67.31,69.3,80.91,0,0,0,0,7074,7684,8377,742,558,24435,0,1,0,0.6324,0.8015,11935.35,9548.28,1193.54,8593.45,14322.42,19096.57,23870.71,1107,9968,165,1495,276,2492,82,747,27,249,63.6,63.6,2.39,21.52,15.23,137.06,13.84,124.6,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-28,Запад-МФ-69172,АЗС 172,1,44,10,4,autumn,0,0,,5.3,0,0.0,66.73,68.7,80.21,84.69,100.48,66.04,67.99,79.38,0,0,0,0,7396,6970,9406,595,1535,25902,0,0,0,0.7447,0.694,12926.81,10341.45,1292.68,9307.3,15512.17,20682.89,25853.62,1219,10978,182,1646,304,2744,91,823,30,274,65.0,65.0,2.58,23.18,16.77,150.95,15.25,137.22,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-29,Запад-МФ-69172,АЗС 172,2,44,10,4,autumn,0,0,,0.7,0,0.0,66.74,68.72,80.23,84.71,100.5,66.35,68.32,79.77,0,0,0,0,6087,6491,8416,1335,1819,24148,0,0,0,0.5943,0.6132,13385.51,10708.41,1338.55,9637.57,16062.61,21416.81,26771.02,1331,11987,199,1797,332,2996,99,898,33,299,56.5,56.5,3.24,29.12,18.31,164.81,16.65,149.83,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-30,Запад-МФ-69172,АЗС 172,3,44,10,4,autumn,0,0,,0.5,0,0.0,66.76,68.73,80.24,84.73,100.52,66.29,68.25,79.68,0,0,0,0,6536,6434,10215,832,635,24652,0,0,0,0.6342,0.7431,8907.31,7125.84,890.73,6413.26,10688.77,14251.69,17814.61,971,8741,145,1311,242,2185,72,655,24,218,63.6,63.6,2.1,18.87,13.36,120.2,12.14,109.27,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-31,Запад-МФ-69172,АЗС 172,4,44,10,4,autumn,0,0,,5.3,0,0.0,66.77,68.75,80.26,84.74,100.54,65.27,67.21,78.46,0,0,0,0,6082,6949,8826,1196,868,23921,0,0,0,0.7176,0.6221,14711.77,11769.42,1471.18,10592.48,17654.13,23538.84,29423.54,1200,10805,180,1620,300,2700,90,810,30,270,62.9,62.9,2.62,23.58,16.51,148.56,15.01,135.06,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-01,Запад-МФ-69172,АЗС 172,5,44,11,4,autumn,1,0,,-0.2,0,0.0,67.29,69.33,79.37,83.83,100.22,67.65,69.7,79.79,0,0,0,0,5349,6302,6103,848,1510,20112,0,0,0,0.6998,0.61,13108.54,10486.83,1310.85,9438.15,15730.25,20973.66,26217.08,1151,10363,120,1087,201,1813,60,543,20,181,64.3,64.3,2.26,20.31,14.54,130.84,13.53,121.77,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-02,Запад-МФ-69172,АЗС 172,6,44,11,4,autumn,1,0,,-5.9,0,0.0,66.86,69.25,80.0,83.88,100.54,67.13,69.53,80.32,0,0,0,0,5606,6081,8887,1076,1194,22844,0,0,0,0.5665,0.739,8492.74,6794.19,849.27,6114.77,10191.29,13588.39,16985.48,1106,9958,115,1045,193,1742,57,522,19,174,67.1,67.1,2.08,18.71,13.97,125.72,13.0,117.01,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-03,Запад-МФ-69172,АЗС 172,0,45,11,4,autumn,0,0,,-0.9,0,0.0,66.88,69.26,80.02,83.9,100.56,66.24,68.6,79.26,0,0,0,0,7096,5321,7753,578,1861,22609,0,0,0,0.6054,0.7978,8818.77,7055.02,881.88,6349.52,10582.53,14110.03,17637.54,1254,11288,187,1692,313,2821,93,846,31,282,56.7,56.7,3.04,27.32,17.25,155.21,15.68,141.1,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-04,Запад-МФ-69172,АЗС 172,1,45,11,4,autumn,0,1,holiday,0.5,0,0.0,66.91,70.53,79.23,84.61,99.4,66.08,69.66,78.25,0,0,0,0,5669,8120,7054,674,2487,24004,0,0,0,0.7683,0.6113,9920.83,7936.67,992.08,7143.0,11905.0,15873.33,19841.66,1203,10830,180,1624,300,2707,90,812,30,270,60.3,60.3,2.74,24.65,16.55,148.91,15.04,135.38,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-05,Запад-МФ-69172,АЗС 172,2,45,11,4,autumn,0,0,,-4.2,0,2.5,66.93,70.55,79.25,84.63,99.42,66.7,70.31,78.98,0,0,0,0,6788,5219,8210,1035,475,21727,0,0,0,0.5955,0.6285,11496.27,9197.02,1149.63,8277.32,13795.53,18394.04,22992.55,1180,10628,177,1593,295,2656,88,796,29,265,58.0,58.0,2.79,25.16,16.24,146.13,14.76,132.85,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-06,Запад-МФ-69172,АЗС 172,3,45,11,4,autumn,0,0,,-3.1,0,0.0,66.94,70.56,79.26,84.65,99.44,66.06,69.63,78.21,0,0,0,0,7822,6752,9034,820,172,24600,0,0,0,0.7367,0.6041,12857.21,10285.77,1285.72,9257.19,15428.65,20571.54,25714.42,1181,10629,177,1593,295,2656,88,796,29,265,57.1,57.1,2.84,25.55,16.24,146.15,14.76,132.87,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-07,Запад-МФ-69172,АЗС 172,4,45,11,4,autumn,0,0,,1.2,0,0.0,66.95,70.58,79.28,84.67,99.46,66.23,69.82,78.43,0,0,0,0,5917,6050,7989,713,944,21613,0,1,0,0.3745,0.7161,13426.92,10741.54,1342.69,9667.39,16112.31,21483.08,26853.85,874,7869,130,1180,218,1967,65,590,21,196,67.8,67.8,1.77,15.94,12.02,108.21,10.93,98.37,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-08,Запад-МФ-69172,АЗС 172,5,45,11,4,autumn,1,0,,-3.2,0,1.2,66.97,70.59,79.3,84.68,99.48,67.06,70.68,79.4,0,0,0,0,4827,4799,6001,544,1859,18030,0,0,0,0.7897,0.7731,9674.26,7739.41,967.43,6965.47,11609.11,15478.82,19348.52,1025,9229,107,968,179,1614,53,484,17,161,68.6,68.6,1.88,16.96,12.95,116.51,12.05,108.44,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-09,Запад-МФ-69172,АЗС 172,6,45,11,4,autumn,1,0,,-4.2,0,0.0,66.39,70.28,80.33,85.58,99.48,67.07,71.0,81.15,0,0,0,0,5103,6220,6014,447,1391,19175,0,0,0,0.5858,0.779,6844.12,5475.3,684.41,4927.77,8212.95,10950.6,13688.25,824,7416,86,778,144,1297,43,389,14,129,74.1,74.1,1.4,12.62,10.4,93.64,9.68,87.15,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-10,Запад-МФ-69172,АЗС 172,0,46,11,4,autumn,0,0,,-4.5,0,0.0,66.41,70.3,80.35,85.6,99.5,65.21,69.03,78.9,0,0,0,0,6439,6640,8308,734,572,22693,0,0,0,0.6302,0.7809,15052.16,12041.73,1505.22,10837.55,18062.59,24083.45,30104.32,1331,11979,199,1796,332,2994,99,898,33,299,50.7,50.7,3.6,32.43,18.3,164.71,16.64,149.74,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-11,Запад-МФ-69172,АЗС 172,1,46,11,4,autumn,0,0,,-0.9,0,0.0,65.91,70.04,82.29,84.96,99.45,65.61,69.72,81.91,0,0,0,0,6895,6896,9045,1148,702,24686,0,0,0,0.6382,0.8377,11109.27,8887.42,1110.93,7998.67,13331.12,17774.83,22218.54,1075,9676,160,1451,268,2419,80,725,26,241,64.7,64.7,2.28,20.53,14.78,133.06,13.44,120.96,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-12,Запад-МФ-69172,АЗС 172,2,46,11,4,autumn,0,0,,-0.6,0,0.0,65.92,70.06,82.3,84.98,99.47,66.57,70.75,83.11,0,0,0,0,6298,5915,9154,888,1503,23758,0,0,0,0.5086,0.8081,9276.77,7421.41,927.68,6679.27,11132.12,14842.83,18553.53,1113,10018,166,1502,278,2504,83,751,27,250,61.4,61.4,2.49,22.4,15.31,137.75,13.92,125.24,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-13,Запад-МФ-69172,АЗС 172,3,46,11,4,autumn,0,0,,4.2,0,0.0,65.93,70.07,82.32,85.0,99.49,65.41,69.52,81.67,0,0,0,0,6470,7912,8450,1092,1600,25524,0,0,0,0.6747,0.706,8287.05,6629.64,828.7,5966.68,9944.46,13259.28,16574.1,1181,10635,177,1594,295,2658,88,797,29,265,65.4,65.4,2.48,22.33,16.25,146.23,14.77,132.94,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-14,Запад-МФ-69172,АЗС 172,4,46,11,4,autumn,0,0,,-5.8,0,3.2,66.42,70.57,81.97,85.13,99.46,65.81,69.92,81.21,0,0,0,0,6563,6159,8081,703,2064,23570,0,0,0,0.6857,0.6509,7449.81,5959.85,744.98,5363.86,8939.77,11919.69,14899.61,1186,10676,177,1600,296,2668,88,800,29,266,60.2,60.2,2.71,24.35,16.31,146.79,14.83,133.45,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-15,Запад-МФ-69172,АЗС 172,5,46,11,4,autumn,1,0,,-2.7,0,0.0,66.43,70.58,81.99,85.15,99.48,65.11,69.18,80.36,0,0,0,0,6401,5022,7471,1058,2059,22011,0,0,0,0.6902,0.7982,8810.64,7048.51,881.06,6343.66,10572.77,14097.03,17621.28,918,8262,96,867,160,1445,48,433,16,144,72.2,72.2,1.6,14.43,11.59,104.3,10.79,97.07,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-16,Запад-МФ-69172,АЗС 172,6,46,11,4,autumn,1,0,,1.3,0,0.0,66.45,70.6,82.0,85.17,99.5,67.05,71.24,82.74,0,0,0,0,5058,5155,6981,790,1824,19808,0,0,0,0.5199,0.799,7755.14,6204.12,775.51,5583.7,9306.17,12408.23,15510.29,1087,9790,114,1027,190,1712,57,513,19,171,72.0,72.0,1.91,17.14,13.73,123.59,12.78,115.03,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-17,Запад-МФ-69172,АЗС 172,0,47,11,4,autumn,0,0,,-4.0,0,0.0,66.46,70.61,82.02,85.19,99.52,66.54,70.69,82.12,0,0,0,0,5784,6417,7311,650,1597,21759,0,0,0,0.7819,0.8891,7226.38,5781.1,722.64,5202.99,8671.66,11562.21,14452.76,1045,9411,156,1411,261,2352,78,705,26,235,66.9,66.9,2.15,19.31,14.38,129.4,13.07,117.64,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-11-18,Запад-МФ-69172,АЗС 172,1,47,11,4,autumn,0,0,,-1.0,0,0.0,66.48,70.63,82.04,85.2,99.54,65.63,69.72,80.99,0,0,0,0,6681,5575,7396,1028,1381,22061,0,0,0,0.7527,0.835,10444.53,8355.62,1044.45,7520.06,12533.43,16711.24,20889.05,1377,12393,206,1858,344,3097,103,929,34,309,57.3,57.3,3.3,29.69,18.93,170.41,17.21,154.92,C,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
